"state", "date_peak", "cases_peak"
"ukraine", "11/28/20", "51"
"ukraine", "12/29/20", "58"
"ukraine", "02/26/21", "13"
"ukraine", "03/29/21", "45"
"ukraine", "04/28/21", "67"
"ukraine", "05/29/21", "23"
"ukraine", "06/28/21", "16"
"ukraine", "07/29/21", "6"
"ukraine", "10/29/21", "83"
"ukraine", "11/28/21", "132"
"ukraine", "12/29/21", "48"
"united_kingdom", "04/17/20", "27"
"united_kingdom", "08/28/20", "2"
"united_kingdom", "11/20/20", "5"
"united_kingdom", "01/08/21", "13"
"united_kingdom", "05/14/21", "1"
"united_kingdom", "08/13/21", "3"
"united_kingdom", "09/10/21", "4"
"united_kingdom", "11/12/21", "4"
"united_states", "04/10/20", "10"
"united_states", "07/31/20", "5"
"united_states", "01/01/21", "12"
"united_states", "04/23/21", "2"
"united_states", "09/03/21", "9"
"united_states", "01/21/22", "8"
"uruguay", "12/29/20", "7"
"uruguay", "01/29/21", "18"
"uruguay", "04/28/21", "76"
"uruguay", "05/29/21", "73"
"uruguay", "06/28/21", "45"
"uruguay", "11/28/21", "5"
"uruguay", "12/29/21", "13"
"uzbekistan", "03/29/20", "0"
"uzbekistan", "06/28/20", "6"
"uzbekistan", "07/29/20", "15"
"uzbekistan", "08/29/20", "35"
"uzbekistan", "10/29/20", "15"
"uzbekistan", "11/28/20", "5"
"uzbekistan", "12/29/20", "5"
"uzbekistan", "01/29/21", "7"
"uzbekistan", "02/26/21", "5"
"uzbekistan", "06/28/21", "10"
"uzbekistan", "07/29/21", "16"
"uzbekistan", "08/29/21", "37"
"uzbekistan", "10/29/21", "7"
