"state", "date_peak", "cases_peak"
"sierra_leone", "05/29/21", "1,519"
"sierra_leone", "08/25/21", "11,093"
"sierra_leone", "11/02/21", "26,715"
"sierra_leone", "01/24/22", "57,247"
"sierra_leone", "04/29/22", "34,857"
"sierra_leone", "05/20/22", "29,710"
"singapore", "01/28/21", "10,593"
"singapore", "03/20/21", "27,299"
"singapore", "05/09/21", "19,847"
"singapore", "07/03/21", "52,595"
"singapore", "01/15/22", "6,366"
"singapore", "05/30/22", "247"
"slovakia", "03/19/21", "16,219"
"slovakia", "05/14/21", "23,668"
"slovakia", "11/19/21", "7,626"
"slovakia", "01/01/22", "2,358"
"slovenia", "01/14/21", "2,702"
"slovenia", "04/02/21", "7,543"
"slovenia", "05/20/21", "10,300"
"slovenia", "07/15/21", "3,943"
"slovenia", "09/16/21", "9,216"
"slovenia", "11/18/21", "1,831"
"somalia", "04/15/21", "16,795"
"somalia", "07/09/21", "3,436"
"somalia", "07/31/21", "3,420"
"somalia", "10/15/21", "9,171"
"somalia", "11/11/21", "31,137"
"somalia", "12/07/21", "43,281"
"somalia", "03/20/22", "64,331"
"somalia", "04/24/22", "20,016"
"somalia", "06/11/22", "28,615"
"south_africa", "02/24/21", "7,605"
"south_africa", "07/25/21", "149,566"
"south_africa", "08/30/21", "163,083"
"south_africa", "12/02/21", "114,459"
"south_africa", "02/09/22", "32,054"
"south_africa", "05/20/22", "16,049"
"south_korea", "03/06/21", "42,887"
"south_korea", "04/29/21", "161,880"
"south_korea", "06/10/21", "602,847"
"south_korea", "08/19/21", "498,482"
"south_korea", "12/16/21", "71,247"
"south_sudan", "06/26/21", "2,118"
"south_sudan", "09/21/21", "2,717"
"south_sudan", "11/21/21", "14,330"
"south_sudan", "02/18/22", "21,410"
"south_sudan", "04/06/22", "10,052"
"south_sudan", "06/03/22", "46,851"
"spain", "01/13/21", "70,139"
"spain", "03/02/21", "109,606"
"spain", "04/14/21", "263,191"
"spain", "06/08/21", "275,069"
"spain", "12/20/21", "113,909"
"spain", "03/18/22", "3,310"
"sri_lanka", "03/04/21", "36,847"
"sri_lanka", "07/29/21", "360,088"
"sri_lanka", "09/10/21", "104,146"
"sri_lanka", "11/06/21", "76,738"
"sri_lanka", "01/28/22", "31,325"
"sri_lanka", "05/01/22", "4,427"
"sudan", "04/08/21", "14,287"
"sudan", "05/31/21", "31,499"
"sudan", "10/18/21", "72,170"
"sudan", "12/06/21", "232,601"
"sudan", "01/31/22", "173,383"
"sudan", "03/29/22", "77,068"
"sudan", "05/20/22", "23,245"
"sweden", "01/15/21", "15,949"
"sweden", "04/16/21", "58,104"
"sweden", "07/02/21", "58,772"
"sweden", "10/22/21", "11,672"
"sweden", "12/10/21", "6,783"
"sweden", "01/14/22", "3,615"
"sweden", "05/17/22", "2,241"
"sweden", "06/22/22", "153"
"switzerland", "01/28/21", "15,720"
"switzerland", "06/10/21", "48,539"
"switzerland", "09/16/21", "20,834"
"switzerland", "12/09/21", "4,234"
"switzerland", "01/13/22", "3,935"
"switzerland", "05/23/22", "125"
"syria", "04/06/21", "357"
"syria", "06/04/21", "6,677"
"syria", "09/27/21", "46,882"
"syria", "12/19/21", "27,422"
"syria", "02/10/22", "132,901"
"syria", "04/07/22", "8,883"
"syria", "06/16/22", "21,457"
"taiwan", "07/28/21", "227,176"
"taiwan", "10/27/21", "199,356"
"taiwan", "01/26/22", "20,195"
"taiwan", "06/01/22", "67,683"
"tajikistan", "05/07/21", "10,074"
"tajikistan", "08/13/21", "97,963"
"tajikistan", "12/17/21", "57,456"
"tajikistan", "01/21/22", "75,351"
"tanzania", "08/14/21", "16,125"
"tanzania", "12/04/21", "177,557"
"tanzania", "01/19/22", "66,494"
"tanzania", "02/21/22", "96,937"
"tanzania", "04/24/22", "363,160"
"thailand", "08/26/21", "339,579"
"thailand", "10/08/21", "754,502"
"thailand", "03/10/22", "64,961"
"timor", "06/20/21", "8,905"
"timor", "08/08/21", "4,014"
"timor", "10/10/21", "3,926"
"timor", "11/07/21", "6,334"
"timor", "04/03/22", "4,179"
"timor", "06/13/22", "1,476"
"togo", "04/15/21", "11,035"
"togo", "05/29/21", "15,826"
"togo", "07/17/21", "4,785"
"togo", "09/22/21", "21,493"
"togo", "12/01/21", "26,372"
"togo", "03/02/22", "19,142"
"togo", "04/24/22", "68,412"
"trinidad_and_tobago", "02/25/21", "142"
"trinidad_and_tobago", "04/24/21", "3,153"
"trinidad_and_tobago", "06/09/21", "5,150"
"trinidad_and_tobago", "07/24/21", "12,293"
"trinidad_and_tobago", "11/26/21", "1,047"
"trinidad_and_tobago", "01/07/22", "1,202"
"trinidad_and_tobago", "04/22/22", "241"
"trinidad_and_tobago", "05/29/22", "140"
"tunisia", "06/11/21", "24,564"
"tunisia", "08/16/21", "186,902"
"tunisia", "12/26/21", "49,072"
"tunisia", "02/23/22", "4,595"
"tunisia", "05/07/22", "6,593"
"tunisia", "06/11/22", "379"
"turkey", "02/15/21", "639,633"
"turkey", "04/08/21", "188,441"
"turkey", "06/18/21", "1,022,847"
"turkey", "08/13/21", "295,985"
"uganda", "04/06/21", "12,325"
"uganda", "08/18/21", "52,066"
"uganda", "09/20/21", "87,517"
"uganda", "11/13/21", "92,752"
"uganda", "12/07/21", "383,847"
"uganda", "02/05/22", "263,652"
"uganda", "04/29/22", "137,269"
"ukraine", "04/29/21", "32,414"
"ukraine", "08/12/21", "79,135"
"ukraine", "10/28/21", "170,076"
"ukraine", "01/13/22", "24,551"
"united_arab_emirates", "01/08/21", "119,510"
"united_arab_emirates", "02/21/21", "377,692"
"united_arab_emirates", "04/18/21", "228,777"
"united_arab_emirates", "07/08/21", "339,364"
"united_arab_emirates", "09/04/21", "40,985"
"united_arab_emirates", "03/29/22", "1,249"
"united_arab_emirates", "06/03/22", "14,403"
"united_kingdom", "01/13/21", "510,895"
"united_kingdom", "03/18/21", "453,964"
"united_kingdom", "05/21/21", "179,805"
"united_kingdom", "06/25/21", "186,524"
"united_kingdom", "08/23/21", "49,160"
"united_kingdom", "11/08/21", "42,666"
"united_kingdom", "12/20/21", "31,918"
"united_kingdom", "04/12/22", "16,592"
"united_states", "04/08/21", "1,905,296"
"united_states", "08/05/21", "452,855"
"united_states", "11/11/21", "469,850"
"united_states", "04/07/22", "54,233"
"uruguay", "04/15/21", "32,479"
"uruguay", "05/20/21", "32,458"
"uruguay", "07/15/21", "15,752"
"uruguay", "09/08/21", "3,790"
"uruguay", "01/27/22", "6,224"
"uruguay", "04/23/22", "442"
"uruguay", "06/02/22", "370"
"uzbekistan", "05/10/21", "70,678"
"uzbekistan", "06/13/21", "60,630"
"uzbekistan", "08/11/21", "406,574"
"uzbekistan", "09/23/21", "165,516"
"uzbekistan", "11/10/21", "196,063"
"uzbekistan", "02/04/22", "21,433"
"uzbekistan", "04/15/22", "23,147"
"uzbekistan", "05/13/22", "27,739"
"venezuela", "04/10/21", "21,714"
"venezuela", "07/03/21", "151,602"
"venezuela", "08/25/21", "443,753"
"venezuela", "09/19/21", "282,456"
"venezuela", "11/03/21", "561,635"
"venezuela", "11/27/21", "365,375"
"venezuela", "01/26/22", "349,017"
"vietnam", "04/27/21", "47,200"
"vietnam", "06/25/21", "132,644"
"vietnam", "08/12/21", "659,761"
"vietnam", "10/18/21", "1,077,270"
"vietnam", "03/03/22", "54,631"
"vietnam", "05/18/22", "172,755"
"vietnam", "06/24/22", "80,571"
"yemen", "06/08/21", "16,759"
"yemen", "09/10/21", "1,409"
"yemen", "10/30/21", "1,724"
"yemen", "01/18/22", "33,528"
"yemen", "03/14/22", "2,666"
"yemen", "06/05/22", "2,882"
"zambia", "05/06/21", "4,886"
"zambia", "07/18/21", "9,224"
"zambia", "11/09/21", "70,795"
"zambia", "03/01/22", "243,384"
"zambia", "05/06/22", "58,709"
"zimbabwe", "04/27/21", "15,355"
"zimbabwe", "07/23/21", "43,865"
"zimbabwe", "11/19/21", "26,829"
"zimbabwe", "04/01/22", "77,478"
"zimbabwe", "05/14/22", "28,572"
"zimbabwe", "06/22/22", "4,811"
